|Unnamed: 0|id|fecha|anio|mes|dia|rol|victima|sexo|edad|fecha_deceso|edad_rango|dia_semana|acusado|hora_rango|x|y|lugar|direc_norm|comuna
511|511|2019-0076|2019-09-05|2019|9|5|CONDUCTOR|MOTO|FEMENINO|29.0|2019-09-05 00:00:00|4|Thursday|CARGAS|18|-58.37157668|-34.65429986|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA DON PEDRO DE MENDOZA AV.|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.|4
512|512|2019-0077|2019-09-08|2019|9|8|PEATON|PEATON|FEMENINO|28.0|2019-09-08 00:00:00|4|Sunday|AUTO|3|-58.39811256|-34.58070186|FIGUEROA ALCORTA, PRES. AV. Y TAGLE|FIGUEROA ALCORTA, PRES. AV. y TAGLE|14
513|513|2019-0078|2019-09-12|2019|9|12|PEATON|PEATON|FEMENINO|72.0|2019-09-15 00:00:00|6|Thursday|CARGAS|8|-58.41125934|-34.6541774|EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.|EINSTEIN, ALBERTO y ALCORTA, AMANCIO AV.|4
514|514|2019-0079|2019-09-17|2019|9|17|CONDUCTOR|MOTO|MASCULINO|57.0|2019-09-17 00:00:00|5|Tuesday|PASAJEROS|5|-58.41822901|-34.61866836|AGRELO Y COLOMBRES|AGRELO y COLOMBRES|5
515|515|2019-0080|2019-09-17|2019|9|17|PEATON|PEATON|MASCULINO|76.0|2019-09-17 00:00:00|6|Tuesday|MOTO|18|-58.47617802|-34.53825652|CABILDO AV. y PAZ, GRAL. AV.|CABILDO AV. y PAZ, GRAL. AV.|13
516|516|2019-0081|2019-09-23|2019|9|23|PEATON|PEATON|MASCULINO|67.0|2019-10-07 00:00:00|6|Monday|PASAJEROS|16|-58.46141281|-34.58623761|ELCANO AV. 4300|ELCANO AV. 4300|15
517|517|2019-0082|2019-09-25|2019|9|25|CICLISTA|BICICLETA|MASCULINO|47.0|2019-09-25 00:00:00|5|Wednesday|CARGAS|7|-58.42985146|-34.6611974|RABANAL, FRANCISCO, INTENDENTE AV. 2428|RABANAL, FRANCISCO, INTENDENTE AV. 2428|8
518|518|2019-0083|2019-09-26|2019|9|26|CONDUCTOR|AUTO|MASCULINO|73.0|2019-09-26 00:00:00|6|Thursday|AUTO|8|-58.48457413|-34.6583909|MONTE Y CORVALAN|MONTE y CORVALAN|9
519|519|2019-0084|2019-09-27|2019|9|27|CICLISTA|BICICLETA|FEMENINO|40.0|2019-09-27 00:00:00|5|Friday|CARGAS|11|-58.46572884|-34.63628186|TANDIL Y LA FUENTE|TANDIL y LAFUENTE|7
520|520|2019-0085|2019-10-09|2019|10|9|CICLISTA|BICICLETA|MASCULINO|20.0|2019-10-09 00:00:00|4|Wednesday|TREN|22|-58.49261744|-34.6341913|CARDOSO Y BACACAY|CARDOSO y BACACAY|10
521|521|2019-0086|2019-10-15|2019|10|15|CONDUCTOR|MOTO|MASCULINO|29.0|2019-10-15 00:00:00|4|Tuesday|PASAJEROS|14|-58.45283186|-34.5884156|CORRIENTES AV. 6700|CORRIENTES AV. 6700|15
522|522|2019-0087|2019-10-21|2019|10|21|CONDUCTOR|MOTO|MASCULINO|41.0|2019-10-21 00:00:00|5|Monday|MOTO|21|-58.47973681|-34.57418656|ALVAREZ THOMAS AV. Y MENDOZA|ALVAREZ THOMAS AV. y MENDOZA|12
523|523|2019-0088|2019-10-22|2019|10|22|PEATON|PEATON|MASCULINO|27.0|2019-10-22 00:00:00|4|Tuesday|PASAJEROS|20|-58.40623949|-34.65076549|ALCORTA, AMANCIO AV. Y BONAVENA, OSCAR NATALIO|ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO|4
524|524|2019-0089|2019-10-23|2019|10|23|PEATON|PEATON|FEMENINO|92.0|2019-10-23 00:00:00|6|Wednesday|CARGAS|15|-58.36244648|-34.63107887|BROWN, ALTE. AV. Y BLANES, JUAN MANUEL|BROWN, ALTE. AV. y BLANES, JUAN MANUEL|4
525|525|2019-0090|2019-10-24|2019|10|24|PEATON|PEATON|MASCULINO|67.0|2019-10-26 00:00:00|6|Thursday|MOTO|18|-58.49962423|-34.64868027|ALBERDI, JUAN BAUTISTA AV. 5455|ALBERDI, JUAN BAUTISTA AV. 5455|9
526|526|2019-0091|2019-11-01|2019|11|1|PEATON|PEATON|MASCULINO|35.0|2019-11-01 00:00:00|5|Friday|PASAJEROS|20|-58.44551437|-34.59559816|JUSTO, JUAN B. AV. Y CAMARGO|JUSTO, JUAN B. AV. y CAMARGO|15
527|527|2019-0092|2019-11-03|2019|11|3|PEATON|PEATON|MASCULINO|37.0|2019-11-03 00:00:00|5|Sunday|PASAJEROS|10|-58.35608181|-34.63420319|BRIN, MINISTRO Y SUAREZ|BRIN, MINISTRO y SUAREZ|4
528|528|2019-0093|2019-11-13|2019|11|13|CICLISTA|BICICLETA|MASCULINO|16.0|2019-11-13 00:00:00|3|Wednesday|OTRO|11|-58.46483679|-34.60907662|NIZA Y JUSTO, JUAN B. AV.|NIZA y JUSTO, JUAN B. AV.|11
529|529|2019-0094|2019-11-18|2019|11|18|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO||2019-11-18 00:00:00|6|Monday|OTRO|14|-58.44368628|-34.59724326|CAMARGO Y SERRANO|CAMARGO y SERRANO|15
530|530|2019-0095|2019-11-20|2019|11|20|CONDUCTOR|MOTO|MASCULINO||2019-11-20 00:00:00|6|Wednesday|CARGAS|15|-58.37864583|-34.62907067|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI ALTURA CASEROS AV.|AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.|1
531|531|2019-0096|2019-11-22|2019|11|22|PEATON|PEATON|MASCULINO|73.0|2019-11-22 00:00:00|6|Friday|PASAJEROS|19|-58.37560352|-34.62726382|CASEROS AV. Y PIEDRAS|CASEROS AV. y PIEDRAS|1
532|532|2019-0097|2019-11-25|2019|11|25|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|23.0|2019-11-25 00:00:00|4|Monday|MULTIPLE|8|-58.47721439|-34.64815069|AUTOPISTA PERITO MORENO KM 5,6|AUTOPISTA PERITO MORENO KM. 5.6|9
533|533|2019-0098|2019-11-25|2019|11|25|PASAJERO_ACOMPAÑANTE|PASAJEROS|FEMENINO|61.0|2019-11-29 00:00:00|6|Monday|PASAJEROS|14|-58.45134029|-34.58984288|GUZMAN 365|GUZMAN 365|15
534|534|2019-0100|2019-12-05|2019|12|5|CONDUCTOR|MOTO|MASCULINO|38.0|2019-12-18 00:00:00|5|Thursday|AUTO|17|-58.49040794|-34.58368803|de los constituyentes av. 4300|DE LOS CONSTITUYENTES AV. 4300|12
535|535|2019-0101|2019-12-17|2019|12|17|CONDUCTOR|MOTO|MASCULINO|25.0|2019-12-17 00:00:00|4|Tuesday|MOTO|4|-58.42102679|-34.64991178|MORENO, PERITO AV. Y TILCARA AV.|MORENO, PERITO AV. y TILCARA AV.|4
536|536|2019-0102|2019-12-17|2019|12|17|CONDUCTOR|MOTO|MASCULINO|18.0|2019-12-18 00:00:00|4|Tuesday|AUTO|14|-58.52219407|-34.64143926|IBARROLA Y GORDILLO, TIMOTEO|IBARROLA y GORDILLO, TIMOTEO|9
537|537|2019-0103|2019-12-18|2019|12|18|CONDUCTOR|MOTO|MASCULINO|24.0|2019-12-18 00:00:00|4|Wednesday|MOTO|7|-58.52169422|-34.5947164|PAZ, GRAL. AV. Y GRIVEO|PAZ, GRAL. AV. y GRIVEO|11
538|538|2019-0104|2019-12-21|2019|12|21|PASAJERO_ACOMPAÑANTE|MOTO|FEMENINO|23.0|2019-12-22 00:00:00|4|Saturday|AUTO|4|-58.47460416|-34.63206174|RIVADAVIA AV. Y PERGAMINO|RIVADAVIA AV. y PERGAMINO|10
539|539|2020-0001|2020-01-04|2020|1|4|PEATON|PEATON|FEMENINO|87.0|2020-01-04 00:00:00|6|Saturday|AUTO|10|-58.43910409|-34.59213355|URIARTE Y LOYOLA|URIARTE y LOYOLA|15
540|540|2020-0002|2020-01-05|2020|1|5|CONDUCTOR|MOTO|MASCULINO|36.0|2020-01-07 00:00:00|5|Sunday|OBJETO FIJO|20|-58.45019436|-34.64646409|SARAZA Y VARELA AV.|SARAZA y VARELA AV.|7
541|541|2020-0003|2020-01-11|2020|1|11|PEATON|PEATON|MASCULINO|44.0|2020-01-11 00:00:00|5|Saturday|AUTO|6|-58.39337644|-34.60927582|RIVADAVIA AV. Y COMBATE DE LOS POZOS|RIVADAVIA AV. y COMBATE DE LOS POZOS|3
542|542|2020-0004|2020-01-14|2020|1|14|PEATON|PEATON|MASCULINO|82.0|2020-01-15 00:00:00|6|Tuesday|PASAJEROS|21|-58.39055614|-34.60919284|RODRIGUEZ PEÑA Y RIVADAVIA AV.|RODRIGUEZ PEÃ‘A y RIVADAVIA AV.|1
543|543|2020-0005|2020-01-14|2020|1|14|CONDUCTOR|MOTO|MASCULINO|25.0|2020-02-10 00:00:00|4|Tuesday|PASAJEROS|6|-58.41036975|-34.62477021|24 DE NOVIEMBRE Y SAN JUAN AV.|24 DE NOVIEMBRE y SAN JUAN AV.|3
544|544|2020-0006|2020-01-20|2020|1|20|CONDUCTOR|MOTO|MASCULINO|23.0|2020-01-20 00:00:00|4|Monday|CARGAS|12|-58.44925765|-34.65412546|LAFUENTE AV. 2250|LAFUENTE AV. 2250|8
545|545|2020-0007|2020-01-27|2020|1|27|PEATON|PEATON|MASCULINO|52.0|2020-01-27 00:00:00|5|Monday|MOTO|0|-58.3815685|-34.61648696|CHILE Y LIMA |CHILE y LIMA|1
546|546|2020-0008|2020-01-30|2020|1|30|CONDUCTOR|MOTO|MASCULINO|49.0|2020-01-30 00:00:00|5|Thursday|CARGAS|7|-58.40662899|-34.59804521|CORDOBA AV. Y JEAN JAURES|CORDOBA AV. y JAURES, JEAN|2
547|547|2020-0009|2020-02-04|2020|2|4|PEATON|PEATON|MASCULINO|48.0|2020-02-05 00:00:00|5|Tuesday|AUTO|14|-58.41985649|-34.6060085|PERON, JUAN DOMINGO, TTE. GENERAL Y SALGUERO, JERONIMO|PERON, JUAN DOMINGO, TTE. GENERAL y SALGUERO, JERONIMO|5
548|548|2020-0010|2020-02-08|2020|2|8|CONDUCTOR|MOTO|MASCULINO||2020-02-08 00:00:00|6|Saturday|OBJETO FIJO|5|-58.38099833|-34.62214953|9 DE JULIO AV. Y SAN JUAN AV.|9 DE JULIO AV. y SAN JUAN AV.|1
549|549|2020-0011|2020-02-12|2020|2|12|CONDUCTOR|MOTO|MASCULINO|31.0|2020-02-12 00:00:00|5|Wednesday|CARGAS|11|-58.41803309|-34.61823178|COLOMBRES 466|COLOMBRES 466|5
550|550|2020-0012|2020-02-18|2020|2|18|PEATON|PEATON|FEMENINO|66.0|2020-02-18 00:00:00|6|Tuesday|MOTO|21|-58.40604003|-34.61783553|MEXICO 2860|MEXICO 2860|3
551|551|2020-0013|2020-02-20|2020|2|20|PEATON|PEATON|FEMENINO|58.0|2020-03-03 00:00:00|5|Thursday|MOTO|12|-58.47549929|-34.57994061|COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.|COMBATIENTES DE MALVINAS AV. y TRIUNVIRATO AV.|15
552|552|2020-0014|2020-02-27|2020|2|27|CONDUCTOR|MOTO|MASCULINO||2020-02-27 00:00:00|6|Thursday|PASAJEROS|2|-58.51398484|-34.61600366|BERMUDEZ Y NOGOYA|BERMUDEZ y NOGOYA|11
553|553|2020-0015|2020-02-28|2020|2|28|CONDUCTOR|MOTO|MASCULINO|29.0|2020-02-28 00:00:00|4|Friday|PASAJEROS|14|-58.36797542|-34.62519403|BRASIL AV. Y PASEO COLON AV.|BRASIL AV. y PASEO COLON AV.|1
554|554|2020-0016|2020-02-29|2020|2|29|PEATON|PEATON|MASCULINO|68.0|2020-03-09 00:00:00|6|Saturday|PASAJEROS|13|-58.37133616|-34.59879316|ALEM,LEANDRO N. AV. 770|ALEM, LEANDRO N. AV. 770|1
555|555|2020-0017|2020-03-05|2020|3|5|PEATON|PEATON|MASCULINO||2020-03-05 00:00:00|6|Thursday|AUTO|23|-58.39613805|-34.61413568|BELGRANO AV. Y RINCON|BELGRANO AV. y RINCON|3
556|556|2020-0018|2020-03-09|2020|3|9|CONDUCTOR|MOTO|MASCULINO|31.0|2020-03-09 00:00:00|5|Monday|OBJETO FIJO|14|-58.44903073|-34.54200276|UDAONDO, GUILLERMO AV. 901|UDAONDO, GUILLERMO AV. 901|13
557|557|2020-0019|2020-03-10|2020|3|10|PEATON|PEATON|FEMENINO|80.0|2020-03-10 00:00:00|6|Tuesday|AUTO|21|-58.41972364|-34.6284667|CONSTITUCION Y CASTRO|CONSTITUCION y CASTRO|5
558|558|2020-0020|2020-03-13|2020|3|13|PEATON|PEATON|FEMENINO|74.0|2020-03-17 00:00:00|6|Friday|MOTO|17|-58.40571596|-34.60557123|PUEYRREDON AV. Y GOMEZ, VALENTIN|PUEYRREDON AV. y GOMEZ, VALENTIN|3
559|559|2020-0021|2020-03-14|2020|3|14|PEATON|PEATON|FEMENINO|87.0|2020-03-14 00:00:00|6|Saturday|AUTO|16|-58.4145159|-34.59488319|BRAVO, MARIO 1279|BRAVO, MARIO 1279|2
560|560|2020-0022|2020-04-07|2020|4|7|PASAJERO_ACOMPAÑANTE|AUTO|MASCULINO|44.0|2020-04-07 00:00:00|5|Tuesday|CARGAS|6|-58.47297505|-34.66245085|DELLEPIANE, LUIS, TTE. GRAL. Y ESCALADA AV.|AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y ESCALADA AV.|9
561|561|2020-0023|2020-04-09|2020|4|9|CONDUCTOR|AUTO|MASCULINO|44.0|2020-05-03 00:00:00|5|Thursday|CARGAS|18|-58.35791192|-34.63695178|ARAOZ DE LAMADRID, GREGORIO, GRAL. Y BROWN, ALTE. AV.|ARAOZ DE LAMADRID, GREGORIO, GRAL. y BROWN, ALTE. AV.|4
562|562|2020-0024|2020-04-24|2020|4|24|CONDUCTOR|AUTO|MASCULINO|53.0|2020-04-24 00:00:00|5|Friday|AUTO|7|-58.50801713|-34.65177305|MURGUIONDO 1339|MURGUIONDO 1339|9
563|563|2020-0025|2020-05-12|2020|5|12|PEATON|PEATON|MASCULINO||2020-05-12 00:00:00|6|Tuesday|AUTO|5|-58.40258477|-34.60975108|RIVADAVIA AV. 2551|RIVADAVIA AV. 2551|3
564|564|2020-0026|2020-05-17|2020|5|17|CONDUCTOR|MOTO|MASCULINO|28.0|2020-05-17 00:00:00|4|Sunday|OBJETO FIJO|6|0.0|0.0|LUGONES, LEOPOLDO AV. KM 6,1||14
565|565|2020-0027|2020-05-18|2020|5|18|PEATON|PEATON|MASCULINO|76.0|2020-05-18 00:00:00|6|Monday|CARGAS|8|-58.48267426|-34.68454456|DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL|DELLEPIANE, LUIS, TTE. GRAL. y MONTIEL|8
566|566|2020-0028|2020-05-19|2020|5|19|PEATON|PEATON|MASCULINO|91.0|2020-05-23 00:00:00|6|Tuesday|PASAJEROS|10|-58.44248936|-34.60221948|SCALABRINI ORTIZ, RAUL AV. Y WARNES AV.|SCALABRINI ORTIZ, RAUL AV. y WARNES AV.|15
567|567|2020-0029|2020-06-10|2020|6|10|PEATON|PEATON|MASCULINO|80.0|2020-06-12 00:00:00|6|Wednesday|PASAJEROS|14|-58.52909134|-34.63886726|PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.|PAZ, GRAL. AV. y ROFFO, ANGEL H., DR.|9
568|568|2020-0030|2020-06-16|2020|6|16|CONDUCTOR|MOTO|MASCULINO|40.0|2020-06-16 00:00:00|5|Tuesday|MULTIPLE|15|-58.45158942|-34.6064658|SAN MARTIN AV. 1550|SAN MARTIN AV. 1550|6
569|569|2020-0031|2020-06-30|2020|6|30|CONDUCTOR|MOTO|MASCULINO|29.0|2020-06-30 00:00:00|4|Tuesday|CARGAS|8|-58.49344309|-34.65788529|GARZON, EUGENIO, GRAL. AV. y LARRAYA|GARZON, EUGENIO, GRAL. AV. y LARRAYA|9
570|570|2020-0032|2020-07-10|2020|7|10|CONDUCTOR|MOTO|MASCULINO|21.0|2020-07-10 00:00:00|4|Friday|AUTO|23|-58.44259166|-34.59635137|CORRIENTES AV. Y SERRANO|CORRIENTES AV. y SERRANO|15
571|571|2020-0033|2020-07-19|2020|7|19|CONDUCTOR|AUTO|MASCULINO|32.0|2020-07-19 00:00:00|5|Sunday|OBJETO FIJO|6|-58.46743471|-34.53476874|PAZ, GRAL. AV. Y DEL LIBERTADOR AV.|PAZ, GRAL. AV. y DEL LIBERTADOR AV.|13
572|572|2020-0034|2020-08-02|2020|8|2|PEATON|PEATON|FEMENINO||2020-08-02 00:00:00|6|Sunday|AUTO|3|-58.41178158|-34.60922259|MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.|MITRE, BARTOLOME y ANCHORENA, TOMAS MANUEL DE, DR.|3
573|573|2020-0035|2020-08-04|2020|8|4|CONDUCTOR|MOTO|MASCULINO|40.0|2020-08-04 00:00:00|5|Tuesday|PASAJEROS|5|-58.45068621|-34.63638927|AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.|AUTOPISTA 25 DE MAYO y PUMACAHUA|7
574|574|2020-0036|2020-08-07|2020|8|7|PEATON|PEATON|MASCULINO|72.0|2020-08-22 00:00:00|6|Friday|MOTO|18|-58.42016954|-34.5877879|SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY|SCALABRINI ORTIZ, RAUL AV. y PARAGUAY|14
575|575|2020-0037|2020-08-29|2020|8|29|PEATON|PEATON|MASCULINO|38.0|2020-08-29 00:00:00|5|Saturday|AUTO|4|-58.43850413|-34.65554754|FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.|FERNANDEZ DE LA CRUZ, F., GRAL. AV. y VARELA AV.|8
576|576|2020-0038|2020-08-30|2020|8|30|CONDUCTOR|AUTO|MASCULINO|46.0|2020-08-30 00:00:00|5|Sunday|AUTO|4|-58.40617526|-34.58345898|LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.|LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.|14
577|577|2020-0038|2020-08-30|2020|8|30|CONDUCTOR|AUTO|MASCULINO|64.0|2020-08-30 00:00:00|6|Sunday|AUTO|4|-58.40617526|-34.58345898|LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.|LAS HERAS GENERAL AV. y DIAZ, CNEL. AV.|14
578|578|2020-0039|2020-09-01|2020|9|1|PEATON|PEATON|MASCULINO|44.0|2020-09-01 00:00:00|5|Tuesday|CARGAS|19|0.0|0.0|MURGUIONDO 2700|MURGUIONDO|9
579|579|2020-0040|2020-09-12|2020|9|12|CONDUCTOR|AUTO|MASCULINO||2020-09-12 00:00:00|6|Saturday|OBJETO FIJO|3|-58.38526125|-34.5780581|CASTILLO, RAMON S., PRES. AV. Y CALLE 12|CASTILLO, RAMON S., PRES. AV. y CALLE 12 (NO OFICIAL)|2
580|580|2020-0041|2020-09-28|2020|9|28|CONDUCTOR|MOTO|MASCULINO|34.0|2020-09-28 00:00:00|5|Monday|PASAJEROS|1|-58.4475047|-34.63491705|CURAPALIGUE Y PERON, EVA AV.|CURAPALIGUE y PERON, EVA AV.|7
581|581|2020-0042|2020-09-29|2020|9|29|PEATON|PEATON|FEMENINO|53.0|2020-09-29 00:00:00|5|Tuesday|PASAJEROS|17|-58.46745752|-34.68192648|DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.|DIAZ, ANA y SOLDADO DE LA FRONTERA AV.|8
582|582|2020-0043|2020-09-30|2020|9|30|PEATON|PEATON|MASCULINO|64.0|2020-09-30 00:00:00|6|Wednesday|PASAJEROS|17|-58.37202621|-34.59717942|ALEM, LEANDRO N. AV. Y PARAGUAY|ALEM, LEANDRO N. AV. y PARAGUAY|1
583|583|2020-0044|2020-10-05|2020|10|5|CONDUCTOR|AUTO|MASCULINO|43.0|2020-10-05 00:00:00|5|Monday|AUTO|0|-58.42779702|-34.62207347|LA PLATA AV. E INDEPENDENCIA|LA PLATA AV. e INDEPENDENCIA AV.|6
584|584|2020-0045|2020-10-19|2020|10|19|CONDUCTOR|AUTO|MASCULINO|50.0|2020-10-19 00:00:00|5|Monday|CARGAS|3|-58.46244952|-34.70524971|PAZ, GRAL. AV. Y 27 DE FEBRERO AV.|PAZ, GRAL. AV. y 27 DE FEBRERO AV.|8
585|585|2020-0046|2020-10-27|2020|10|27|CONDUCTOR|MOTO|MASCULINO|41.0|2020-10-27 00:00:00|5|Tuesday|MOTO|21|-58.4844016|-34.60776782|NAZCA AV. Y CARRANZA, ADOLFO P.|NAZCA AV. y CARRANZA, ADOLFO P.|11
586|586|2020-0047|2020-10-27|2020|10|27|PEATON|PEATON|MASCULINO|15.0|2020-10-27 00:00:00|3|Tuesday|CARGAS|14|-58.46668375|-34.65174801|AUTOPISTA CAMPORA ALTURA LACARRA AV.|AUTOPISTA PRESIDENTE HÃ‰CTOR J. CÃMPORA y LACARRA AV.|9
587|587|2020-0048|2020-10-29|2020|10|29|CONDUCTOR|MOTO|MASCULINO|41.0|2020-10-29 00:00:00|5|Thursday|OBJETO FIJO|20|-58.4495878|-34.59322448|DORREGO AV. 614|DORREGO AV. 614|15
588|588|2020-0049|2020-10-30|2020|10|30|PEATON|PEATON|MASCULINO|36.0|2020-10-30 00:00:00|5|Friday|AUTO|20|-58.37533517|-34.59276462|DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.|DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.|1
589|589|2020-0050|2020-11-01|2020|11|1|PEATON|PEATON|FEMENINO|28.0|2020-11-01 00:00:00|4|Sunday|MOTO|22|-58.42525456|-34.57866344|SANTA FE AV. Y GODOY CRUZ|SANTA FE AV. y GODOY CRUZ|14
590|590|2020-0051|2020-11-05|2020|11|5|CONDUCTOR|MOTO|MASCULINO|49.0|2020-11-05 00:00:00|5|Thursday|AUTO|0|-58.48493828|-34.62981124|AVELLANEDA AV. Y MERCEDES|AVELLANEDA AV. y MERCEDES|10
591|591|2020-0052|2020-11-07|2020|11|7|CICLISTA|BICICLETA|MASCULINO|44.0|2020-11-07 00:00:00|5|Saturday|CARGAS|6|-58.40480504|-34.60183884|TUCUMAN Y PUEYRREDON AV.|TUCUMAN y PUEYRREDON AV.|3
592|592|2020-0053|2020-11-09|2020|11|9|PASAJERO_ACOMPAÑANTE|AUTO|MASCULINO|27.0|2020-11-09 00:00:00|4|Monday|AUTO|3|-58.41125934|-34.6541774|ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO|ALCORTA, AMANCIO AV. y EINSTEIN, ALBERTO|4
593|593|2020-0054|2020-11-19|2020|11|19|CICLISTA|BICICLETA|MASCULINO|59.0|2020-11-23 00:00:00|5|Thursday|AUTO|9|-58.39956546|-34.6297708|INCLAN Y ALBERTI|INCLAN y ALBERTI|4
594|594|2020-0055|2020-11-19|2020|11|19|PEATON|PEATON|MASCULINO|91.0|2020-12-11 00:00:00|6|Thursday|CARGAS|12|-58.49005682|-34.5786897|OLAZABAL AV. 5437|OLAZABAL AV. 5437|12
595|595|2020-0056|2020-11-21|2020|11|21|CONDUCTOR|MOTO|FEMENINO|34.0|2020-11-21 00:00:00|5|Saturday|CARGAS|13|-58.47064556|-34.69843756|PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO|PAZ, GRAL. AV. y ROCA, CNEL. AV.|8
596|596|2020-0057|2020-11-23|2020|11|23|PEATON|PEATON|MASCULINO|84.0|2020-11-23 00:00:00|6|Monday|AUTO|7|-58.4750156|-34.61945902|NAZCA AV. Y VIALE, LUIS|NAZCA AV. y VIALE, LUIS|11
597|597|2020-0058|2020-11-24|2020|11|24|PEATON|PEATON|MASCULINO|57.0|2020-11-25 00:00:00|5|Tuesday|AUTO|16|-58.48727942|-34.63652467|OLIVERA AV. Y FALCON, RAMON L., CNEL.|OLIVERA AV. y FALCON, RAMON L.,CNEL.|10
598|598|2020-0059|2020-12-01|2020|12|1|PEATON|PEATON|FEMENINO|49.0|2020-12-14 00:00:00|5|Tuesday|PASAJEROS|6|-58.3795169|-34.62794241|BRASIL 1100|BRASIL 1100|1
599|599|2020-0060|2020-12-03|2020|12|3|PEATON|PEATON|FEMENINO|69.0|2020-12-03 00:00:00|6|Thursday|MOTO|20|-58.47750832|-34.65672199|HOMERO Y PERON, EVA AV.|HOMERO y PERON, EVA AV.|9
600|600|2020-0061|2020-12-03|2020|12|3|CONDUCTOR|MOTO|MASCULINO|45.0|2020-12-04 00:00:00|5|Thursday|CARGAS|14|-58.44927253|-34.54048625|CANTILO, INT. Y UDAONDO, GUILLERMO AV.|CANTILO, INT. y UDAONDO, GUILLERMO AV.|13
601|601|2020-0062|2020-12-04|2020|12|4|CICLISTA|BICICLETA|MASCULINO|47.0|2020-12-04 00:00:00|5|Friday|PASAJEROS|17|-58.39246272|-34.61253541|MORENO 1845|MORENO 1845|3
602|602|2020-0063|2020-12-05|2020|12|5|PEATON|PEATON|MASCULINO|38.0|2020-12-05 00:00:00|5|Saturday|MOTO|7|-58.52783814|-34.61047001|NUEVA YORK Y ALTA GRACIA|NUEVA YORK y ALTA GRACIA|11
603|603|2020-0063|2020-12-05|2020|12|5|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|21.0|2020-12-05 00:00:00|4|Saturday|MOTO|7|-58.52783814|-34.61047001|NUEVA YORK Y ALTA GRACIA|NUEVA YORK y ALTA GRACIA|11
604|604|2020-0065|2020-12-05|2020|12|5|CONDUCTOR|MOTO|MASCULINO|24.0|2020-12-06 00:00:00|4|Saturday|AUTO|16|-58.49332664|-34.54836855|PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.|PAZ, GRAL. AV. y GOYENECHE, ROBERTO PARQUE AV.|12
605|605|2020-0066|2020-12-07|2020|12|7|CONDUCTOR|MOTO|MASCULINO|27.0|2020-12-07 00:00:00|4|Monday|OBJETO FIJO|4|-58.50178784|-34.63593897|AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO|AUTOPISTA PERITO MORENO (ALTURA ESTACION DE TREN VILLA LURO)|10
606|606|2020-0067|2020-12-11|2020|12|11|PEATON|PEATON|MASCULINO|51.0|2020-12-11 00:00:00|5|Friday|PASAJEROS|22|-58.41657793|-34.65476216|SAENZ AV. Y BEAZLEY|SAENZ AV. y BEAZLEY|4
607|607|2020-0068|2020-12-12|2020|12|12|CONDUCTOR|MOTO|MASCULINO|71.0|2020-12-20 00:00:00|6|Saturday|AUTO|20|-58.39731474|-34.58307887|DEL LIBERTADOR AV. Y AUSTRIA|DEL LIBERTADOR AV. y AUSTRIA|2
608|608|2020-0069|2020-12-15|2020|12|15|PASAJERO_ACOMPAÑANTE|MOTO|MASCULINO|25.0|2020-12-15 00:00:00|4|Tuesday|PASAJEROS|5|-58.38746381|-34.61790839|INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.|INDEPENDENCIA AV. y SAENZ PEÃ‘A, LUIS, PRES.|1
609|609|2020-0070|2020-12-17|2020|12|17|PEATON|PEATON|FEMENINO|81.0|2020-12-22 00:00:00|6|Thursday|PASAJEROS|15|-58.39189441|-34.59176378|CALLAO AV. Y LAS HERAS, GENERAL|CALLAO AV. y LAS HERAS, GENERAL|2
